Datetime,Open,High,Low,Close,Volume
2025-06-05 04:00:00,3393.10009765625,3398.0,3366.199951171875,3394.800048828125,18603
2025-06-05 08:00:00,3394.800048828125,3427.699951171875,3375.10009765625,3416.60009765625,39845
2025-06-05 12:00:00,3416.800048828125,3425.0,3344.0,3368.10009765625,102965
2025-06-05 16:00:00,3367.699951171875,3384.699951171875,3343.699951171875,3380.5,32781
2025-06-05 20:00:00,3380.39990234375,3386.300048828125,3352.199951171875,3384.60009765625,4346
2025-06-06 00:00:00,3384.39990234375,3394.5,3377.89990234375,3392.39990234375,17085
2025-06-06 04:00:00,3392.300048828125,3398.300048828125,3359.0,3382.699951171875,21851
2025-06-06 08:00:00,3382.60009765625,3391.0,3357.5,3381.699951171875,17355
2025-06-06 12:00:00,3381.5,3385.199951171875,3315.699951171875,3354.60009765625,88725
2025-06-06 16:00:00,3354.5,3355.199951171875,3309.5,3334.39990234375,28571
2025-06-06 20:00:00,3334.300048828125,3334.800048828125,3306.0,3331.0,4284
2025-06-08 20:00:00,3333.39990234375,3341.0,3307.89990234375,3338.39990234375,6016
2025-06-09 00:00:00,3338.5,3339.0,3290.0,3330.300048828125,27316
2025-06-09 04:00:00,3330.699951171875,3349.800048828125,3307.39990234375,3345.199951171875,19305
2025-06-09 08:00:00,3345.300048828125,3346.699951171875,3309.800048828125,3338.39990234375,19391
2025-06-09 12:00:00,3338.60009765625,3353.5,3313.699951171875,3349.800048828125,44289
2025-06-09 16:00:00,3349.699951171875,3359.0,3324.39990234375,3348.199951171875,20786
2025-06-09 20:00:00,3348.39990234375,3350.699951171875,3341.60009765625,3346.60009765625,3295
2025-06-10 00:00:00,3346.60009765625,3346.60009765625,3302.0,3329.199951171875,24454
2025-06-10 04:00:00,3327.5,3352.89990234375,3307.10009765625,3349.89990234375,31295
2025-06-10 08:00:00,3350.60009765625,3363.60009765625,3325.89990234375,3354.39990234375,21360
2025-06-10 12:00:00,3354.60009765625,3370.39990234375,3324.0,3347.699951171875,51557
2025-06-10 16:00:00,3347.5,3355.60009765625,3319.10009765625,3349.89990234375,21469
2025-06-10 20:00:00,3350.10009765625,3350.300048828125,3335.39990234375,3348.5,7779
2025-06-11 00:00:00,3348.60009765625,3363.199951171875,3328.0,3361.0,18402
2025-06-11 04:00:00,3360.699951171875,3369.699951171875,3353.199951171875,3366.60009765625,21905
2025-06-11 08:00:00,3366.39990234375,3367.800048828125,3328.39990234375,3353.800048828125,23544
2025-06-11 12:00:00,3353.800048828125,3382.300048828125,3328.89990234375,3353.699951171875,80723
2025-06-11 16:00:00,3353.89990234375,3370.199951171875,3323.300048828125,3367.89990234375,42027
2025-06-11 20:00:00,3368.0,3394.0,3351.10009765625,3385.800048828125,11443
2025-06-12 00:00:00,3386.0,3398.39990234375,3366.0,3393.89990234375,25803
2025-06-12 04:00:00,3393.39990234375,3396.5,3358.5,3366.60009765625,31047
2025-06-12 08:00:00,3366.800048828125,3409.199951171875,3353.39990234375,3399.699951171875,45735
2025-06-12 12:00:00,3399.5,3419.800048828125,3378.89990234375,3406.5,77745
2025-06-12 16:00:00,3406.60009765625,3412.39990234375,3385.60009765625,3408.5,28130
2025-06-12 20:00:00,3408.39990234375,3417.0,3385.300048828125,3416.39990234375,6154
2025-06-13 00:00:00,3416.199951171875,3467.0,3407.300048828125,3448.199951171875,74859
2025-06-13 04:00:00,3447.800048828125,3452.699951171875,3415.0,3435.5,34738
2025-06-13 08:00:00,3435.199951171875,3448.39990234375,3432.0,3442.10009765625,32293
2025-06-13 12:00:00,3442.300048828125,3468.0,3424.10009765625,3446.300048828125,77706
2025-06-13 16:00:00,3446.39990234375,3459.60009765625,3439.199951171875,3452.10009765625,33861
2025-06-13 20:00:00,3452.300048828125,3455.10009765625,3448.89990234375,3452.60009765625,4176
2025-06-15 20:00:00,3473.0,3476.300048828125,3444.0,3464.0,15688
2025-06-16 00:00:00,3464.300048828125,3471.5,3448.300048828125,3450.699951171875,25184
2025-06-16 04:00:00,3450.699951171875,3452.5,3429.0,3431.800048828125,28294
2025-06-16 08:00:00,3432.10009765625,3442.39990234375,3428.89990234375,3434.60009765625,21849
2025-06-16 12:00:00,3434.800048828125,3438.10009765625,3400.89990234375,3423.800048828125,69785
2025-06-16 16:00:00,3424.0,3424.699951171875,3402.199951171875,3402.89990234375,25245
2025-06-16 20:00:00,3402.89990234375,3422.699951171875,3402.300048828125,3422.39990234375,7827
2025-06-17 00:00:00,3422.5,3422.699951171875,3391.300048828125,3405.39990234375,32854
2025-06-17 04:00:00,3406.300048828125,3415.10009765625,3399.199951171875,3406.199951171875,20366
2025-06-17 08:00:00,3406.300048828125,3419.0,3393.699951171875,3407.10009765625,30817
2025-06-17 12:00:00,3407.199951171875,3416.39990234375,3384.39990234375,3397.89990234375,79566
2025-06-17 16:00:00,3398.10009765625,3411.0,3395.300048828125,3404.39990234375,29773
2025-06-17 20:00:00,3404.10009765625,3414.60009765625,3402.0,3405.60009765625,3781
2025-06-18 00:00:00,3405.0,3409.800048828125,3388.800048828125,3409.60009765625,19613
2025-06-18 04:00:00,3409.800048828125,3419.0,3395.0,3404.0,26530
2025-06-18 08:00:00,3403.89990234375,3406.60009765625,3393.5,3400.39990234375,23145
2025-06-18 12:00:00,3400.199951171875,3415.800048828125,3391.699951171875,3411.0,55408
2025-06-18 16:00:00,3411.199951171875,3414.199951171875,3380.5,3384.60009765625,43210
2025-06-18 20:00:00,3384.39990234375,3396.699951171875,3380.10009765625,3391.89990234375,6158
2025-06-19 00:00:00,3391.699951171875,3405.199951171875,3386.800048828125,3391.0,16092
2025-06-19 04:00:00,3390.60009765625,3392.699951171875,3363.60009765625,3382.89990234375,42347
2025-06-19 08:00:00,3383.0,3396.89990234375,3379.300048828125,3388.89990234375,21798
2025-06-19 12:00:00,3389.0,3389.800048828125,3376.699951171875,3385.89990234375,34135
2025-06-19 16:00:00,3385.699951171875,3392.199951171875,3382.5,3387.39990234375,10778
2025-06-19 20:00:00,3386.39990234375,3387.199951171875,3378.300048828125,3385.199951171875,5687
2025-06-20 00:00:00,3385.0,3386.800048828125,3361.10009765625,3371.800048828125,22567
2025-06-20 04:00:00,3371.699951171875,3373.699951171875,3356.199951171875,3363.39990234375,24634
2025-06-20 08:00:00,3363.5,3375.60009765625,3361.5,3362.800048828125,18798
2025-06-20 12:00:00,3363.0,3390.800048828125,3357.300048828125,3385.699951171875,56071
2025-06-20 16:00:00,3385.89990234375,3389.699951171875,3380.199951171875,3381.39990234375,16014
2025-06-20 20:00:00,3381.199951171875,3385.0,3380.5,3384.39990234375,3221
2025-06-22 20:00:00,3400.699951171875,3413.800048828125,3386.800048828125,3388.39990234375,14887
2025-06-23 00:00:00,3388.5,3389.300048828125,3367.5,3378.39990234375,24785
2025-06-23 04:00:00,3378.699951171875,3380.300048828125,3361.39990234375,3372.800048828125,18213
2025-06-23 08:00:00,3372.89990234375,3397.89990234375,3372.89990234375,3396.10009765625,22171
2025-06-23 12:00:00,3396.300048828125,3405.89990234375,3371.10009765625,3403.300048828125,66952
2025-06-23 16:00:00,3403.39990234375,3410.10009765625,3390.800048828125,3391.300048828125,38837
2025-06-23 20:00:00,3391.39990234375,3392.60009765625,3355.5,3358.699951171875,12372
2025-06-24 00:00:00,3358.89990234375,3372.89990234375,3347.0,3366.39990234375,26070
2025-06-24 04:00:00,3366.800048828125,3367.89990234375,3330.699951171875,3343.800048828125,48161
2025-06-24 08:00:00,3343.89990234375,3346.800048828125,3331.699951171875,3335.199951171875,27913
2025-06-24 12:00:00,3335.0,3335.0,3308.300048828125,3326.89990234375,80665
2025-06-24 16:00:00,3327.10009765625,3339.199951171875,3325.10009765625,3337.800048828125,21048
2025-06-24 20:00:00,3337.699951171875,3339.60009765625,3334.60009765625,3338.0,3132
2025-06-25 00:00:00,3338.0,3349.5,3337.39990234375,3342.300048828125,15382
2025-06-25 04:00:00,3342.199951171875,3351.300048828125,3339.300048828125,3344.5,16359
2025-06-25 08:00:00,3344.60009765625,3346.39990234375,3335.0,3336.699951171875,24473
2025-06-25 12:00:00,3336.60009765625,3343.300048828125,3325.5,3339.199951171875,38217
2025-06-25 16:00:00,3339.39990234375,3350.300048828125,3337.699951171875,3348.199951171875,27495
2025-06-25 20:00:00,3348.199951171875,3354.199951171875,3344.300048828125,3352.800048828125,6334
2025-06-26 00:00:00,3352.89990234375,3357.0,3342.60009765625,3352.10009765625,15915
2025-06-26 04:00:00,3351.60009765625,3360.39990234375,3344.800048828125,3359.39990234375,17494
2025-06-26 08:00:00,3359.39990234375,3363.89990234375,3344.89990234375,3346.39990234375,21848
2025-06-26 12:00:00,3346.5,3357.800048828125,3322.5,3337.60009765625,69077
2025-06-26 16:00:00,3337.699951171875,3349.800048828125,3336.60009765625,3345.0,21568
2025-06-26 20:00:00,3345.10009765625,3346.0,3329.199951171875,3331.800048828125,4252
2025-06-27 00:00:00,3331.699951171875,3335.10009765625,3305.300048828125,3306.800048828125,26435
2025-06-27 04:00:00,3307.10009765625,3313.10009765625,3295.0,3296.199951171875,36898
2025-06-27 08:00:00,3296.199951171875,3303.300048828125,3287.60009765625,3292.89990234375,30922
2025-06-27 12:00:00,3292.699951171875,3293.699951171875,3266.5,3286.300048828125,86370
2025-06-27 16:00:00,3286.199951171875,3295.0,3280.0,3282.699951171875,24447
2025-06-27 20:00:00,3283.0,3288.0,3282.300048828125,3286.10009765625,2377
2025-06-29 20:00:00,3284.300048828125,3293.89990234375,3250.5,3274.5,15706
2025-06-30 00:00:00,3274.39990234375,3294.800048828125,3269.800048828125,3289.199951171875,19501
2025-06-30 04:00:00,3290.0,3307.800048828125,3287.89990234375,3304.0,17613
2025-06-30 08:00:00,3304.0,3307.89990234375,3285.60009765625,3289.199951171875,22732
2025-06-30 12:00:00,3289.300048828125,3303.0,3289.300048828125,3301.699951171875,34845
2025-06-30 16:00:00,3301.60009765625,3321.60009765625,3301.199951171875,3320.5,28171
2025-06-30 20:00:00,3320.39990234375,3326.0,3313.699951171875,3324.39990234375,5125
2025-07-01 00:00:00,3324.300048828125,3334.699951171875,3321.699951171875,3332.10009765625,17397
2025-07-01 04:00:00,3332.800048828125,3351.60009765625,3330.60009765625,3351.199951171875,27247
2025-07-01 08:00:00,3351.0,3365.39990234375,3348.699951171875,3361.0,27786
2025-07-01 12:00:00,3361.199951171875,3370.5,3348.699951171875,3352.10009765625,63179
2025-07-01 16:00:00,3352.199951171875,3355.800048828125,3348.699951171875,3349.60009765625,20328
2025-07-01 20:00:00,3349.39990234375,3353.800048828125,3346.300048828125,3348.60009765625,4586
2025-07-02 00:00:00,3348.699951171875,3354.800048828125,3338.39990234375,3349.699951171875,18218
2025-07-02 04:00:00,3349.699951171875,3354.300048828125,3337.199951171875,3344.800048828125,17127
2025-07-02 08:00:00,3344.89990234375,3358.60009765625,3343.0,3352.60009765625,17515
2025-07-02 12:00:00,3352.5,3361.89990234375,3344.199951171875,3351.5,43468
2025-07-02 16:00:00,3351.39990234375,3370.39990234375,3351.39990234375,3368.5,24717
2025-07-02 20:00:00,3368.5,3376.89990234375,3359.800048828125,3360.300048828125,8237
2025-07-03 00:00:00,3360.39990234375,3362.5,3352.39990234375,3358.800048828125,13693
2025-07-03 12:00:00,3335.0,3348.5,3332.39990234375,3338.10009765625,41322
2025-07-03 16:00:00,3338.300048828125,3345.0,3335.800048828125,3344.10009765625,5565
2025-07-04 04:00:00,3349.300048828125,3355.0,3345.800048828125,3352.699951171875,27741
2025-07-04 08:00:00,3352.60009765625,3354.10009765625,3341.60009765625,3344.60009765625,12786
2025-07-04 12:00:00,3344.5,3348.199951171875,3340.60009765625,3342.699951171875,17736
2025-07-04 16:00:00,3342.699951171875,3347.0,3342.60009765625,3346.5,1654
2025-07-06 20:00:00,3344.5,3352.89990234375,3335.199951171875,3337.800048828125,6163
2025-07-07 00:00:00,3338.0,3338.60009765625,3314.60009765625,3320.199951171875,25235
2025-07-07 04:00:00,3320.39990234375,3324.300048828125,3309.60009765625,3311.199951171875,18794
2025-07-07 08:00:00,3311.10009765625,3322.199951171875,3304.39990234375,3310.89990234375,34492
2025-07-07 12:00:00,3311.10009765625,3331.60009765625,3309.199951171875,3330.60009765625,54131
2025-07-07 16:00:00,3330.699951171875,3350.300048828125,3329.800048828125,3347.10009765625,30028
2025-07-07 20:00:00,3346.89990234375,3355.60009765625,3343.5,3344.39990234375,4108
2025-07-08 00:00:00,3344.199951171875,3348.10009765625,3339.60009765625,3341.60009765625,14190
2025-07-08 04:00:00,3341.39990234375,3349.10009765625,3337.10009765625,3343.89990234375,15603
2025-07-08 08:00:00,3343.60009765625,3343.699951171875,3329.199951171875,3334.39990234375,24352
2025-07-08 12:00:00,3334.300048828125,3339.199951171875,3295.39990234375,3307.0,88253
2025-07-08 16:00:00,3307.199951171875,3319.60009765625,3304.5,3312.199951171875,51715
2025-07-08 20:00:00,3312.300048828125,3313.0,3305.199951171875,3310.39990234375,5190
2025-07-09 00:00:00,3310.699951171875,3316.5,3293.300048828125,3301.39990234375,21132
2025-07-09 04:00:00,3301.60009765625,3306.199951171875,3293.5,3300.0,18221
2025-07-09 08:00:00,3300.10009765625,3304.300048828125,3290.199951171875,3292.800048828125,20982
2025-07-09 12:00:00,3292.89990234375,3321.699951171875,3292.89990234375,3318.39990234375,54746
2025-07-09 16:00:00,3318.300048828125,3325.60009765625,3316.300048828125,3324.300048828125,33798
2025-07-09 20:00:00,3324.5,3328.800048828125,3320.39990234375,3325.39990234375,3819
2025-07-10 00:00:00,3325.199951171875,3334.699951171875,3323.800048828125,3324.39990234375,18183
2025-07-10 04:00:00,3324.300048828125,3338.0,3323.5,3329.39990234375,18342
2025-07-10 08:00:00,3329.60009765625,3339.39990234375,3326.89990234375,3329.199951171875,22648
2025-07-10 12:00:00,3329.10009765625,3339.0,3319.199951171875,3329.10009765625,51529
2025-07-10 16:00:00,3329.199951171875,3335.0,3320.699951171875,3334.0,32017
2025-07-10 20:00:00,3334.199951171875,3336.5,3332.300048828125,3333.699951171875,3372
2025-07-11 00:00:00,3333.60009765625,3347.199951171875,3333.5,3344.800048828125,22913
2025-07-11 04:00:00,3344.60009765625,3355.199951171875,3340.5,3352.10009765625,27051
2025-07-11 08:00:00,3352.300048828125,3362.0,3342.10009765625,3358.699951171875,32646
