Datetime,Open,High,Low,Close,Volume
2010-01-04 00:00:00,1117.699951171875,1119.0002749511718,1115.7948256347656,1117.699951171875,30.666666666666668
2010-01-04 04:00:00,1117.699951171875,1119.3858360717772,1097.0999755859375,1097.0999755859375,30.666666666666668
2010-01-04 08:00:00,1097.0999755859375,1111.7714582275391,1097.0999755859375,1109.7000122070312,30.666666666666668
2010-01-04 12:00:00,1109.7000122070312,1122.300048828125,1108.5660089111327,1122.300048828125,30.666666666666668
2010-01-04 16:00:00,1122.300048828125,1122.300048828125,1119.123037451172,1120.0,30.666666666666668
2010-01-04 20:00:00,1120.0,1120.9601227905273,1115.568024975586,1117.699951171875,30.666666666666668
2010-01-05 00:00:00,1118.0999755859375,1119.0142255859375,1117.4444755859374,1118.0999755859375,8.833333333333334
2010-01-05 04:00:00,1118.0999755859375,1119.1901755859376,1115.0,1115.0,8.833333333333334
2010-01-05 08:00:00,1115.0,1122.01615,1115.0,1120.75,8.833333333333334
2010-01-05 12:00:00,1120.75,1126.5,1119.7564,1126.5,8.833333333333334
2010-01-05 16:00:00,1126.5,1126.5,1121.4236877929688,1122.2999877929688,8.833333333333334
2010-01-05 20:00:00,1122.2999877929688,1123.0589877929688,1117.3409755859375,1118.0999755859375,8.833333333333334
2010-01-06 00:00:00,1135.9000244140625,1137.8869244140626,1135.1896244140626,1135.9000244140625,60.5
2010-01-06 04:00:00,1135.9000244140625,1136.5049744140624,1120.699951171875,1120.699951171875,60.5
2010-01-06 08:00:00,1120.699951171875,1130.837951171875,1120.699951171875,1129.949951171875,60.5
2010-01-06 12:00:00,1129.949951171875,1139.199951171875,1128.695651171875,1139.199951171875,60.5
2010-01-06 16:00:00,1139.199951171875,1139.199951171875,1136.4843877929688,1137.5499877929688,60.5
2010-01-06 20:00:00,1137.5499877929688,1139.199951171875,1135.0231244140625,1135.9000244140625,60.5
2010-01-07 00:00:00,1133.0999755859375,1133.0999755859375,1132.7887536376952,1133.0999755859375,9.333333333333334
2010-01-07 04:00:00,1133.0999755859375,1133.0999755859375,1129.199951171875,1129.199951171875,9.333333333333334
2010-01-07 08:00:00,1129.199951171875,1131.4459752319335,1129.199951171875,1131.1499633789062,9.333333333333334
2010-01-07 12:00:00,1131.1499633789062,1133.0999755859375,1130.9580821777345,1133.0999755859375,9.333333333333334
2010-01-07 16:00:00,1133.0999755859375,1133.0999755859375,1132.947874633789,1133.0999755859375,9.333333333333334
2010-01-07 20:00:00,1133.0999755859375,1133.0999755859375,1132.7536534179687,1133.0999755859375,9.333333333333334
2010-01-08 00:00:00,1138.199951171875,1138.199951171875,1137.251351171875,1138.199951171875,9.0
2010-01-08 04:00:00,1138.199951171875,1138.199951171875,1122.699951171875,1122.699951171875,9.0
2010-01-08 08:00:00,1122.699951171875,1132.058851171875,1122.699951171875,1130.449951171875,9.0
2010-01-08 12:00:00,1130.449951171875,1138.199951171875,1129.975651171875,1138.199951171875,9.0
2010-01-08 16:00:00,1138.199951171875,1138.199951171875,1136.953751171875,1138.199951171875,9.0
2010-01-08 20:00:00,1138.199951171875,1138.199951171875,1137.111851171875,1138.199951171875,9.0
2010-01-11 00:00:00,1150.699951171875,1151.9175279052733,1149.5096743652343,1150.699951171875,29.5
2010-01-11 04:00:00,1150.699951171875,1152.195987158203,1143.0,1143.0,29.5
2010-01-11 08:00:00,1143.0,1153.8744708251952,1143.0,1152.0999755859375,29.5
2010-01-11 12:00:00,1152.0999755859375,1161.199951171875,1151.4666172851562,1161.199951171875,29.5
2010-01-11 16:00:00,1161.199951171875,1161.199951171875,1154.4102353027345,1155.949951171875,29.5
2010-01-11 20:00:00,1155.949951171875,1156.921828564453,1149.3458748046876,1150.699951171875,29.5
2010-01-12 00:00:00,1128.9000244140625,1131.7440244140626,1127.4960244140625,1128.9000244140625,8.5
2010-01-12 04:00:00,1128.9000244140625,1132.2030244140626,1127.199951171875,1127.199951171875,8.5
2010-01-12 08:00:00,1127.199951171875,1143.261951171875,1127.199951171875,1142.199951171875,8.5
2010-01-12 12:00:00,1142.199951171875,1157.199951171875,1139.913951171875,1157.199951171875,8.5
2010-01-12 16:00:00,1157.199951171875,1157.199951171875,1141.0699877929687,1143.0499877929688,8.5
2010-01-12 20:00:00,1143.0499877929688,1145.4889877929688,1127.2260244140625,1128.9000244140625,8.5
2010-01-13 00:00:00,1136.4000244140625,1136.4000244140625,1135.0417422607422,1136.4000244140625,9.666666666666666
2010-01-13 04:00:00,1136.4000244140625,1136.4000244140625,1121.0,1121.0,9.666666666666666
2010-01-13 08:00:00,1121.0,1129.6748337524414,1121.0,1128.7000122070312,9.666666666666666
2010-01-13 12:00:00,1128.7000122070312,1136.4000244140625,1127.8129708007812,1136.4000244140625,9.666666666666666
2010-01-13 16:00:00,1136.4000244140625,1136.4000244140625,1135.6700632568359,1136.4000244140625,9.666666666666666
2010-01-13 20:00:00,1136.4000244140625,1136.4000244140625,1135.8271435058593,1136.4000244140625,9.666666666666666
2010-01-14 00:00:00,1137.0,1137.793858520508,1136.0882416992188,1137.0,13.5
2010-01-14 04:00:00,1137.0,1137.9942881469726,1132.800048828125,1132.800048828125,13.5
2010-01-14 08:00:00,1132.800048828125,1140.5447543945313,1132.800048828125,1139.3500366210938,13.5
2010-01-14 12:00:00,1139.3500366210938,1145.9000244140625,1138.8391375732422,1145.9000244140625,13.5
2010-01-14 16:00:00,1145.9000244140625,1145.9000244140625,1143.0867221679687,1144.25,13.5
2010-01-14 20:00:00,1144.25,1144.8670088500976,1141.5703175048827,1142.5999755859375,13.5
2010-01-15 00:00:00,1132.800048828125,1133.3487553100586,1132.4838450927734,1132.800048828125,8.333333333333334
2010-01-15 04:00:00,1132.800048828125,1133.4000244140625,1132.5470858398437,1133.4000244140625,8.333333333333334
2010-01-15 08:00:00,1133.4000244140625,1133.4000244140625,1130.1102655517577,1130.2999877929688,8.333333333333334
2010-01-15 12:00:00,1130.2999877929688,1130.575271044922,1127.199951171875,1127.199951171875,8.333333333333334
2010-01-15 16:00:00,1127.199951171875,1129.0201077514648,1127.199951171875,1128.6499633789062,8.333333333333334
2010-01-15 20:00:00,1128.6499633789062,1130.5649810791015,1128.277958984375,1130.0999755859375,8.333333333333334
2010-01-19 00:00:00,1139.699951171875,1139.699951171875,1139.3632329589843,1139.699951171875,3.6666666666666665
2010-01-19 04:00:00,1139.699951171875,1139.699951171875,1130.5,1130.5,3.6666666666666665
2010-01-19 08:00:00,1130.5,1135.5664131103515,1130.5,1135.0999755859375,3.6666666666666665
2010-01-19 12:00:00,1135.0999755859375,1139.699951171875,1134.4927788085938,1139.699951171875,3.6666666666666665
2010-01-19 16:00:00,1139.699951171875,1139.699951171875,1139.1865938964843,1139.699951171875,3.6666666666666665
2010-01-19 20:00:00,1139.699951171875,1139.699951171875,1139.2804333984375,1139.699951171875,3.6666666666666665
2010-01-20 00:00:00,1123.300048828125,1124.413646484375,1121.4904526367188,1123.300048828125,4.666666666666667
2010-01-20 04:00:00,1123.300048828125,1133.0,1121.7270921386719,1133.0,4.666666666666667
2010-01-20 08:00:00,1133.0,1133.0,1120.0637072265624,1121.4000244140625,4.666666666666667
2010-01-20 12:00:00,1121.4000244140625,1123.5784998291015,1109.800048828125,1109.800048828125,4.666666666666667
2010-01-20 16:00:00,1109.800048828125,1113.5834834960938,1109.800048828125,1111.050048828125,4.666666666666667
2010-01-20 20:00:00,1111.050048828125,1113.1004471435547,1109.800048828125,1112.300048828125,4.666666666666667
2010-01-21 00:00:00,1102.699951171875,1104.0130248779296,1101.6723282714843,1102.699951171875,16.5
2010-01-21 04:00:00,1102.699951171875,1104.277715625,1090.199951171875,1090.199951171875,16.5
2010-01-21 08:00:00,1090.199951171875,1100.6924307861327,1090.199951171875,1098.8499755859375,16.5
2010-01-21 12:00:00,1098.8499755859375,1107.5,1097.31373125,1107.5,16.5
2010-01-21 16:00:00,1107.5,1107.5,1103.740191748047,1105.0999755859375,16.5
